id,json_body,trade_time_int,pair
1382,"{""rate"":""265154.5""}",20170529160410,btc_jpy
1383,"{""rate"":""264929.5""}",20170529160420,btc_jpy
1384,"{""rate"":""264963.0""}",20170529160430,btc_jpy
1385,"{""rate"":""264985.0""}",20170529160440,btc_jpy
1386,"{""rate"":""264871.5""}",20170529160450,btc_jpy
1387,"{""rate"":""265143.0""}",20170529160500,btc_jpy
1388,"{""rate"":""265188.5""}",20170529160510,btc_jpy
1389,"{""rate"":""264909.5""}",20170529160520,btc_jpy
1390,"{""rate"":""264906.5""}",20170529160530,btc_jpy
1391,"{""rate"":""265023.0""}",20170529160540,btc_jpy
1392,"{""rate"":""265014.5""}",20170529160550,btc_jpy
1393,"{""rate"":""265147.0""}",20170529160600,btc_jpy
1394,"{""rate"":""265194.5""}",20170529160610,btc_jpy
1395,"{""rate"":""265037.5""}",20170529160620,btc_jpy
1396,"{""rate"":""265014.0""}",20170529160630,btc_jpy
1397,"{""rate"":""264961.5""}",20170529160641,btc_jpy
1398,"{""rate"":""264874.0""}",20170529160651,btc_jpy
1399,"{""rate"":""264934.5""}",20170529160701,btc_jpy
1400,"{""rate"":""264902.5""}",20170529160711,btc_jpy
1401,"{""rate"":""264959.0""}",20170529160721,btc_jpy
1402,"{""rate"":""264943.0""}",20170529160731,btc_jpy
1403,"{""rate"":""264907.0""}",20170529160741,btc_jpy
1404,"{""rate"":""264844.5""}",20170529160751,btc_jpy
1405,"{""rate"":""264924.5""}",20170529160801,btc_jpy
1406,"{""rate"":""264870.0""}",20170529160811,btc_jpy
1407,"{""rate"":""264842.5""}",20170529160821,btc_jpy
1408,"{""rate"":""264861.5""}",20170529160831,btc_jpy
1409,"{""rate"":""264804.0""}",20170529160841,btc_jpy
1410,"{""rate"":""264706.5""}",20170529160851,btc_jpy
1411,"{""rate"":""264830.5""}",20170529160901,btc_jpy
1412,"{""rate"":""264912.5""}",20170529160911,btc_jpy
1413,"{""rate"":""264853.5""}",20170529160921,btc_jpy
1414,"{""rate"":""264855.5""}",20170529160931,btc_jpy
1415,"{""rate"":""264910.5""}",20170529160941,btc_jpy
1416,"{""rate"":""264720.0""}",20170529160952,btc_jpy
1417,"{""rate"":""264594.5""}",20170529161002,btc_jpy
1418,"{""rate"":""264966.5""}",20170529161012,btc_jpy
1419,"{""rate"":""265014.0""}",20170529161022,btc_jpy
1420,"{""rate"":""265076.0""}",20170529161032,btc_jpy
1421,"{""rate"":""265237.5""}",20170529161042,btc_jpy
1422,"{""rate"":""264612.0""}",20170529161052,btc_jpy
1423,"{""rate"":""264806.5""}",20170529161102,btc_jpy
1424,"{""rate"":""264637.0""}",20170529161112,btc_jpy
1425,"{""rate"":""264922.5""}",20170529161122,btc_jpy
1426,"{""rate"":""264827.0""}",20170529161132,btc_jpy
1427,"{""rate"":""264749.0""}",20170529161142,btc_jpy
1428,"{""rate"":""265084.5""}",20170529161152,btc_jpy
1429,"{""rate"":""265129.5""}",20170529161202,btc_jpy
1430,"{""rate"":""265183.5""}",20170529161212,btc_jpy
1431,"{""rate"":""265281.0""}",20170529161222,btc_jpy
1432,"{""rate"":""265373.5""}",20170529161232,btc_jpy
1433,"{""rate"":""265321.0""}",20170529161242,btc_jpy
1434,"{""rate"":""265438.0""}",20170529161253,btc_jpy
1435,"{""rate"":""265566.5""}",20170529161303,btc_jpy
1436,"{""rate"":""265523.5""}",20170529161313,btc_jpy
1437,"{""rate"":""265687.5""}",20170529161323,btc_jpy
1438,"{""rate"":""265785.5""}",20170529161333,btc_jpy
1439,"{""rate"":""265774.0""}",20170529161343,btc_jpy
1440,"{""rate"":""265614.0""}",20170529161353,btc_jpy
1441,"{""rate"":""265742.0""}",20170529161403,btc_jpy
1442,"{""rate"":""265802.0""}",20170529161413,btc_jpy
1443,"{""rate"":""265738.5""}",20170529161423,btc_jpy
1444,"{""rate"":""265769.0""}",20170529161433,btc_jpy
1445,"{""rate"":""265741.0""}",20170529161443,btc_jpy
1446,"{""rate"":""265272.0""}",20170529161453,btc_jpy
1447,"{""rate"":""265179.0""}",20170529161503,btc_jpy
1448,"{""rate"":""265349.5""}",20170529161513,btc_jpy
1449,"{""rate"":""265448.5""}",20170529161523,btc_jpy
1450,"{""rate"":""265579.0""}",20170529161533,btc_jpy
1451,"{""rate"":""265521.0""}",20170529161543,btc_jpy
1452,"{""rate"":""265571.0""}",20170529161553,btc_jpy
1453,"{""rate"":""265736.5""}",20170529161604,btc_jpy
1454,"{""rate"":""265683.0""}",20170529161614,btc_jpy
1455,"{""rate"":""265394.0""}",20170529161624,btc_jpy
1456,"{""rate"":""265467.5""}",20170529161634,btc_jpy
1457,"{""rate"":""265531.0""}",20170529161644,btc_jpy
1458,"{""rate"":""265556.5""}",20170529161654,btc_jpy
1459,"{""rate"":""265298.5""}",20170529161704,btc_jpy
1460,"{""rate"":""265372.0""}",20170529161714,btc_jpy
1461,"{""rate"":""265434.5""}",20170529161724,btc_jpy
1462,"{""rate"":""265557.0""}",20170529161734,btc_jpy
1463,"{""rate"":""265596.5""}",20170529161744,btc_jpy
1464,"{""rate"":""265763.5""}",20170529161754,btc_jpy
1465,"{""rate"":""265582.0""}",20170529161804,btc_jpy
1466,"{""rate"":""265369.5""}",20170529161814,btc_jpy
1467,"{""rate"":""265479.5""}",20170529161824,btc_jpy
1468,"{""rate"":""265273.5""}",20170529161834,btc_jpy
1469,"{""rate"":""265104.5""}",20170529161844,btc_jpy
1470,"{""rate"":""265218.5""}",20170529161854,btc_jpy
1471,"{""rate"":""265214.5""}",20170529161904,btc_jpy
1472,"{""rate"":""265343.5""}",20170529161915,btc_jpy
1473,"{""rate"":""265301.5""}",20170529161925,btc_jpy
1474,"{""rate"":""265245.5""}",20170529161935,btc_jpy
1475,"{""rate"":""265223.0""}",20170529161945,btc_jpy
1476,"{""rate"":""265268.5""}",20170529161955,btc_jpy
1477,"{""rate"":""265344.0""}",20170529162005,btc_jpy
1478,"{""rate"":""265346.5""}",20170529162015,btc_jpy
1479,"{""rate"":""265349.0""}",20170529162025,btc_jpy
1480,"{""rate"":""265351.5""}",20170529162035,btc_jpy
1481,"{""rate"":""265351.5""}",20170529162045,btc_jpy
1482,"{""rate"":""265514.0""}",20170529162055,btc_jpy
1483,"{""rate"":""265610.5""}",20170529162105,btc_jpy
1484,"{""rate"":""265758.5""}",20170529162115,btc_jpy
1485,"{""rate"":""265651.5""}",20170529162125,btc_jpy
1486,"{""rate"":""265723.0""}",20170529162135,btc_jpy
1487,"{""rate"":""265384.0""}",20170529162145,btc_jpy
1488,"{""rate"":""265551.5""}",20170529162155,btc_jpy
1489,"{""rate"":""265297.5""}",20170529162205,btc_jpy
1490,"{""rate"":""265321.5""}",20170529162215,btc_jpy
1491,"{""rate"":""265272.5""}",20170529162225,btc_jpy
1492,"{""rate"":""265359.0""}",20170529162236,btc_jpy
1493,"{""rate"":""265406.5""}",20170529162246,btc_jpy
1494,"{""rate"":""265285.0""}",20170529162256,btc_jpy
1495,"{""rate"":""265324.5""}",20170529162306,btc_jpy
1496,"{""rate"":""265524.5""}",20170529162316,btc_jpy
1497,"{""rate"":""265596.5""}",20170529162326,btc_jpy
1498,"{""rate"":""265348.5""}",20170529162336,btc_jpy
1499,"{""rate"":""265515.0""}",20170529162346,btc_jpy
1500,"{""rate"":""265373.5""}",20170529162356,btc_jpy
1501,"{""rate"":""265293.5""}",20170529162406,btc_jpy
1502,"{""rate"":""265229.0""}",20170529162416,btc_jpy
1503,"{""rate"":""265219.0""}",20170529162426,btc_jpy
1504,"{""rate"":""265264.5""}",20170529162436,btc_jpy
1505,"{""rate"":""265289.5""}",20170529162446,btc_jpy
1506,"{""rate"":""265268.5""}",20170529162456,btc_jpy
1507,"{""rate"":""265291.5""}",20170529162506,btc_jpy
1508,"{""rate"":""265292.5""}",20170529162516,btc_jpy
1509,"{""rate"":""265247.5""}",20170529162526,btc_jpy
1510,"{""rate"":""265244.0""}",20170529162536,btc_jpy
1511,"{""rate"":""265039.5""}",20170529162546,btc_jpy
1512,"{""rate"":""265101.0""}",20170529162557,btc_jpy
1513,"{""rate"":""265196.0""}",20170529162607,btc_jpy
1514,"{""rate"":""265257.5""}",20170529162617,btc_jpy
1515,"{""rate"":""265169.0""}",20170529162628,btc_jpy
1516,"{""rate"":""265156.5""}",20170529162638,btc_jpy
1517,"{""rate"":""265007.5""}",20170529162648,btc_jpy
1518,"{""rate"":""265274.5""}",20170529162658,btc_jpy
1519,"{""rate"":""265110.0""}",20170529162708,btc_jpy
1520,"{""rate"":""265123.5""}",20170529162718,btc_jpy
1521,"{""rate"":""265031.5""}",20170529162728,btc_jpy
1522,"{""rate"":""265016.5""}",20170529162738,btc_jpy
1523,"{""rate"":""265339.0""}",20170529162748,btc_jpy
1524,"{""rate"":""265101.0""}",20170529162758,btc_jpy
1525,"{""rate"":""265156.5""}",20170529162808,btc_jpy
1526,"{""rate"":""265054.5""}",20170529162819,btc_jpy
1527,"{""rate"":""265128.5""}",20170529162829,btc_jpy
1528,"{""rate"":""265178.0""}",20170529162839,btc_jpy
1529,"{""rate"":""265200.0""}",20170529162849,btc_jpy
1530,"{""rate"":""265190.0""}",20170529162859,btc_jpy
1531,"{""rate"":""265185.0""}",20170529162909,btc_jpy
1532,"{""rate"":""265290.0""}",20170529162919,btc_jpy
1533,"{""rate"":""265312.0""}",20170529162929,btc_jpy
1534,"{""rate"":""265304.0""}",20170529162939,btc_jpy
1535,"{""rate"":""265191.0""}",20170529162949,btc_jpy
1536,"{""rate"":""265310.0""}",20170529162959,btc_jpy
1537,"{""rate"":""265225.0""}",20170529163009,btc_jpy
1538,"{""rate"":""265254.5""}",20170529163019,btc_jpy
1539,"{""rate"":""265326.0""}",20170529163029,btc_jpy
1540,"{""rate"":""265408.0""}",20170529163039,btc_jpy
1541,"{""rate"":""265635.5""}",20170529163049,btc_jpy
1542,"{""rate"":""265465.0""}",20170529163059,btc_jpy
1543,"{""rate"":""265405.0""}",20170529163110,btc_jpy
1544,"{""rate"":""265611.5""}",20170529163120,btc_jpy
1545,"{""rate"":""265408.5""}",20170529163130,btc_jpy
1546,"{""rate"":""265495.0""}",20170529163140,btc_jpy
1547,"{""rate"":""265537.5""}",20170529163150,btc_jpy
1548,"{""rate"":""265504.0""}",20170529163200,btc_jpy
1549,"{""rate"":""265282.5""}",20170529163210,btc_jpy
1550,"{""rate"":""265336.5""}",20170529163220,btc_jpy
1551,"{""rate"":""265298.0""}",20170529163230,btc_jpy
1552,"{""rate"":""265261.0""}",20170529163240,btc_jpy
1553,"{""rate"":""265487.0""}",20170529163250,btc_jpy
1554,"{""rate"":""265981.5""}",20170529163300,btc_jpy
1555,"{""rate"":""265563.5""}",20170529163310,btc_jpy
1556,"{""rate"":""265848.5""}",20170529163320,btc_jpy
1557,"{""rate"":""265614.0""}",20170529163330,btc_jpy
1558,"{""rate"":""265770.5""}",20170529163340,btc_jpy
1559,"{""rate"":""265620.0""}",20170529163350,btc_jpy
1560,"{""rate"":""265827.5""}",20170529163401,btc_jpy
1561,"{""rate"":""265744.0""}",20170529163411,btc_jpy
1562,"{""rate"":""265703.0""}",20170529163421,btc_jpy
1563,"{""rate"":""265664.5""}",20170529163431,btc_jpy
1564,"{""rate"":""265658.5""}",20170529163441,btc_jpy
1565,"{""rate"":""265846.5""}",20170529163451,btc_jpy
1566,"{""rate"":""265963.0""}",20170529163501,btc_jpy
1567,"{""rate"":""265845.5""}",20170529163511,btc_jpy
1568,"{""rate"":""265700.0""}",20170529163521,btc_jpy
1569,"{""rate"":""265658.5""}",20170529163531,btc_jpy
1570,"{""rate"":""265726.5""}",20170529163541,btc_jpy
1571,"{""rate"":""265700.5""}",20170529163551,btc_jpy
1572,"{""rate"":""265348.5""}",20170529163601,btc_jpy
1573,"{""rate"":""265430.5""}",20170529163611,btc_jpy
1574,"{""rate"":""265596.5""}",20170529163621,btc_jpy
1575,"{""rate"":""265610.5""}",20170529163631,btc_jpy
1576,"{""rate"":""265670.5""}",20170529163641,btc_jpy
1577,"{""rate"":""265600.0""}",20170529163651,btc_jpy
1578,"{""rate"":""265513.5""}",20170529163701,btc_jpy
1579,"{""rate"":""265637.0""}",20170529163712,btc_jpy
1580,"{""rate"":""265688.5""}",20170529163722,btc_jpy
1581,"{""rate"":""265583.0""}",20170529163732,btc_jpy
1582,"{""rate"":""265575.5""}",20170529163742,btc_jpy
1583,"{""rate"":""265536.5""}",20170529163752,btc_jpy
1584,"{""rate"":""265598.5""}",20170529163802,btc_jpy
1585,"{""rate"":""265626.5""}",20170529163812,btc_jpy
1586,"{""rate"":""265525.5""}",20170529163822,btc_jpy
1587,"{""rate"":""265623.0""}",20170529163832,btc_jpy
1588,"{""rate"":""265356.5""}",20170529163842,btc_jpy
1589,"{""rate"":""265213.0""}",20170529163852,btc_jpy
1590,"{""rate"":""265421.0""}",20170529163902,btc_jpy
1591,"{""rate"":""265441.0""}",20170529163912,btc_jpy
1592,"{""rate"":""265277.5""}",20170529163922,btc_jpy
1593,"{""rate"":""265416.5""}",20170529163932,btc_jpy
1594,"{""rate"":""265337.5""}",20170529163942,btc_jpy
1595,"{""rate"":""265309.0""}",20170529163953,btc_jpy
1596,"{""rate"":""265422.5""}",20170529164003,btc_jpy
1597,"{""rate"":""265441.5""}",20170529164013,btc_jpy
1598,"{""rate"":""265491.5""}",20170529164023,btc_jpy
1599,"{""rate"":""265490.5""}",20170529164033,btc_jpy
1600,"{""rate"":""265396.0""}",20170529164043,btc_jpy
1601,"{""rate"":""265375.0""}",20170529164053,btc_jpy
1602,"{""rate"":""265491.5""}",20170529164103,btc_jpy
1603,"{""rate"":""265579.5""}",20170529164113,btc_jpy
1604,"{""rate"":""265579.5""}",20170529164123,btc_jpy
1605,"{""rate"":""265423.5""}",20170529164133,btc_jpy
1606,"{""rate"":""265505.5""}",20170529164143,btc_jpy
1607,"{""rate"":""265564.0""}",20170529164153,btc_jpy
1608,"{""rate"":""265844.5""}",20170529164203,btc_jpy
1609,"{""rate"":""265434.5""}",20170529164213,btc_jpy
1610,"{""rate"":""265405.5""}",20170529164223,btc_jpy
1611,"{""rate"":""265402.5""}",20170529164233,btc_jpy
1612,"{""rate"":""265606.0""}",20170529164243,btc_jpy
1613,"{""rate"":""265641.0""}",20170529164254,btc_jpy
1614,"{""rate"":""265469.5""}",20170529164304,btc_jpy
1615,"{""rate"":""265554.5""}",20170529164314,btc_jpy
1616,"{""rate"":""265581.0""}",20170529164324,btc_jpy
1617,"{""rate"":""265628.0""}",20170529164334,btc_jpy
1618,"{""rate"":""265508.0""}",20170529164344,btc_jpy
1619,"{""rate"":""265600.0""}",20170529164354,btc_jpy
1620,"{""rate"":""265502.0""}",20170529164404,btc_jpy
1621,"{""rate"":""265681.0""}",20170529164414,btc_jpy
1622,"{""rate"":""265603.0""}",20170529164424,btc_jpy
1623,"{""rate"":""265616.0""}",20170529164434,btc_jpy
1624,"{""rate"":""265723.5""}",20170529164444,btc_jpy
1625,"{""rate"":""265777.5""}",20170529164454,btc_jpy
1626,"{""rate"":""265687.5""}",20170529164504,btc_jpy
1627,"{""rate"":""265692.0""}",20170529164514,btc_jpy
1628,"{""rate"":""265501.5""}",20170529164524,btc_jpy
1629,"{""rate"":""265629.0""}",20170529164534,btc_jpy
1630,"{""rate"":""265559.5""}",20170529164544,btc_jpy
1631,"{""rate"":""265465.5""}",20170529164554,btc_jpy
1632,"{""rate"":""265431.0""}",20170529164605,btc_jpy
1633,"{""rate"":""265401.0""}",20170529164615,btc_jpy
1634,"{""rate"":""265440.0""}",20170529164625,btc_jpy
1635,"{""rate"":""265505.5""}",20170529164635,btc_jpy
1636,"{""rate"":""265497.0""}",20170529164645,btc_jpy
1637,"{""rate"":""265522.5""}",20170529164655,btc_jpy
1638,"{""rate"":""265649.5""}",20170529164705,btc_jpy
1639,"{""rate"":""265896.5""}",20170529164715,btc_jpy
1640,"{""rate"":""265910.5""}",20170529164725,btc_jpy
1641,"{""rate"":""265917.0""}",20170529164735,btc_jpy
1642,"{""rate"":""265859.5""}",20170529164745,btc_jpy
1643,"{""rate"":""265986.0""}",20170529164755,btc_jpy
1644,"{""rate"":""265977.0""}",20170529164805,btc_jpy
1645,"{""rate"":""265815.0""}",20170529164815,btc_jpy
1646,"{""rate"":""265885.5""}",20170529164825,btc_jpy
1647,"{""rate"":""265878.5""}",20170529164835,btc_jpy
1648,"{""rate"":""265805.0""}",20170529164845,btc_jpy
1649,"{""rate"":""265836.0""}",20170529164856,btc_jpy
1650,"{""rate"":""265835.5""}",20170529164906,btc_jpy
1651,"{""rate"":""265837.0""}",20170529164916,btc_jpy
1652,"{""rate"":""265826.0""}",20170529164926,btc_jpy
1653,"{""rate"":""265869.5""}",20170529164936,btc_jpy
1654,"{""rate"":""265929.5""}",20170529164946,btc_jpy
1655,"{""rate"":""265992.5""}",20170529164956,btc_jpy
1656,"{""rate"":""266436.5""}",20170529165006,btc_jpy
1657,"{""rate"":""266305.0""}",20170529165016,btc_jpy
1658,"{""rate"":""266357.0""}",20170529165026,btc_jpy
1659,"{""rate"":""266265.5""}",20170529165036,btc_jpy
1660,"{""rate"":""266183.0""}",20170529165046,btc_jpy
1661,"{""rate"":""266278.0""}",20170529165056,btc_jpy
1662,"{""rate"":""266348.0""}",20170529165106,btc_jpy
1663,"{""rate"":""266355.5""}",20170529165116,btc_jpy
1664,"{""rate"":""266484.0""}",20170529165126,btc_jpy
1665,"{""rate"":""266725.5""}",20170529165136,btc_jpy
1666,"{""rate"":""266740.5""}",20170529165146,btc_jpy
1667,"{""rate"":""266269.0""}",20170529165156,btc_jpy
1668,"{""rate"":""266625.5""}",20170529165207,btc_jpy
1669,"{""rate"":""266700.5""}",20170529165217,btc_jpy
1670,"{""rate"":""266605.0""}",20170529165227,btc_jpy
1671,"{""rate"":""266729.0""}",20170529165237,btc_jpy
1672,"{""rate"":""266782.5""}",20170529165247,btc_jpy
1673,"{""rate"":""266732.0""}",20170529165257,btc_jpy
1674,"{""rate"":""266439.5""}",20170529165307,btc_jpy
1675,"{""rate"":""266657.0""}",20170529165317,btc_jpy
1676,"{""rate"":""266825.0""}",20170529165327,btc_jpy
1677,"{""rate"":""266759.0""}",20170529165337,btc_jpy
1678,"{""rate"":""266777.0""}",20170529165347,btc_jpy
1679,"{""rate"":""266844.5""}",20170529165357,btc_jpy
1680,"{""rate"":""266715.5""}",20170529165407,btc_jpy
1681,"{""rate"":""266780.5""}",20170529165417,btc_jpy
1682,"{""rate"":""266808.5""}",20170529165427,btc_jpy
1683,"{""rate"":""266950.0""}",20170529165437,btc_jpy
1684,"{""rate"":""266991.5""}",20170529165447,btc_jpy
1685,"{""rate"":""266994.0""}",20170529165457,btc_jpy
1686,"{""rate"":""266996.5""}",20170529165507,btc_jpy
1687,"{""rate"":""266914.0""}",20170529165517,btc_jpy
1688,"{""rate"":""266855.5""}",20170529165528,btc_jpy
1689,"{""rate"":""266851.5""}",20170529165538,btc_jpy
1690,"{""rate"":""266850.5""}",20170529165548,btc_jpy
1691,"{""rate"":""266655.0""}",20170529165558,btc_jpy
1692,"{""rate"":""266364.0""}",20170529165608,btc_jpy
1693,"{""rate"":""266393.0""}",20170529165618,btc_jpy
1694,"{""rate"":""266583.0""}",20170529165628,btc_jpy
1695,"{""rate"":""266475.5""}",20170529165638,btc_jpy
1696,"{""rate"":""266415.0""}",20170529165648,btc_jpy
1697,"{""rate"":""266470.5""}",20170529165658,btc_jpy
1698,"{""rate"":""266439.0""}",20170529165708,btc_jpy
1699,"{""rate"":""266571.5""}",20170529165718,btc_jpy
1700,"{""rate"":""266629.5""}",20170529165728,btc_jpy
1701,"{""rate"":""266581.0""}",20170529165738,btc_jpy
1702,"{""rate"":""266904.0""}",20170529165748,btc_jpy
1703,"{""rate"":""266802.5""}",20170529165758,btc_jpy
1704,"{""rate"":""266742.5""}",20170529165808,btc_jpy
1705,"{""rate"":""266622.0""}",20170529165819,btc_jpy
1706,"{""rate"":""266673.0""}",20170529165829,btc_jpy
1707,"{""rate"":""266702.0""}",20170529165839,btc_jpy
1708,"{""rate"":""266690.0""}",20170529165849,btc_jpy
1709,"{""rate"":""266708.5""}",20170529165859,btc_jpy
1710,"{""rate"":""266811.5""}",20170529165909,btc_jpy
1711,"{""rate"":""266893.5""}",20170529165919,btc_jpy
1712,"{""rate"":""266893.0""}",20170529165929,btc_jpy
1713,"{""rate"":""266809.0""}",20170529165939,btc_jpy
1714,"{""rate"":""266842.5""}",20170529165949,btc_jpy
1715,"{""rate"":""266858.0""}",20170529165959,btc_jpy
1716,"{""rate"":""266907.0""}",20170529170009,btc_jpy
1717,"{""rate"":""266919.0""}",20170529170019,btc_jpy
1718,"{""rate"":""266995.0""}",20170529170029,btc_jpy
1719,"{""rate"":""267020.5""}",20170529170039,btc_jpy
1720,"{""rate"":""267009.0""}",20170529170049,btc_jpy
1721,"{""rate"":""267012.0""}",20170529170059,btc_jpy
1722,"{""rate"":""267018.5""}",20170529170110,btc_jpy
1723,"{""rate"":""267173.5""}",20170529170120,btc_jpy
1724,"{""rate"":""267139.5""}",20170529170130,btc_jpy
1725,"{""rate"":""267162.0""}",20170529170140,btc_jpy
1726,"{""rate"":""267148.5""}",20170529170150,btc_jpy
1727,"{""rate"":""267451.5""}",20170529170200,btc_jpy
1728,"{""rate"":""267357.5""}",20170529170210,btc_jpy
1729,"{""rate"":""267421.0""}",20170529170220,btc_jpy
1730,"{""rate"":""267558.5""}",20170529170230,btc_jpy
1731,"{""rate"":""267579.0""}",20170529170240,btc_jpy
1732,"{""rate"":""267471.0""}",20170529170250,btc_jpy
1733,"{""rate"":""267521.0""}",20170529170300,btc_jpy
1734,"{""rate"":""267469.5""}",20170529170310,btc_jpy
1735,"{""rate"":""267245.0""}",20170529170320,btc_jpy
1736,"{""rate"":""267462.5""}",20170529170330,btc_jpy
1737,"{""rate"":""267459.5""}",20170529170340,btc_jpy
1738,"{""rate"":""267451.5""}",20170529170350,btc_jpy
1739,"{""rate"":""267624.0""}",20170529170400,btc_jpy
1740,"{""rate"":""267677.0""}",20170529170411,btc_jpy
1741,"{""rate"":""267668.5""}",20170529170421,btc_jpy
1742,"{""rate"":""267786.5""}",20170529170431,btc_jpy
1743,"{""rate"":""267841.5""}",20170529170441,btc_jpy
1744,"{""rate"":""267810.0""}",20170529170451,btc_jpy
1745,"{""rate"":""267926.0""}",20170529170501,btc_jpy
1746,"{""rate"":""267942.5""}",20170529170511,btc_jpy
1747,"{""rate"":""267967.0""}",20170529170521,btc_jpy
1748,"{""rate"":""267666.0""}",20170529170531,btc_jpy
1749,"{""rate"":""267777.5""}",20170529170541,btc_jpy
1750,"{""rate"":""267686.0""}",20170529170551,btc_jpy
1751,"{""rate"":""267773.0""}",20170529170601,btc_jpy
1752,"{""rate"":""267801.0""}",20170529170611,btc_jpy
1753,"{""rate"":""267687.0""}",20170529170621,btc_jpy
1754,"{""rate"":""267620.0""}",20170529170631,btc_jpy
1755,"{""rate"":""267544.0""}",20170529170641,btc_jpy
1756,"{""rate"":""267999.5""}",20170529170651,btc_jpy
1757,"{""rate"":""267813.0""}",20170529170701,btc_jpy
1758,"{""rate"":""267893.5""}",20170529170712,btc_jpy
1759,"{""rate"":""267963.0""}",20170529170722,btc_jpy
1760,"{""rate"":""267994.5""}",20170529170732,btc_jpy
1761,"{""rate"":""268408.5""}",20170529170742,btc_jpy
1762,"{""rate"":""268397.5""}",20170529170752,btc_jpy
1763,"{""rate"":""268443.5""}",20170529170802,btc_jpy
1764,"{""rate"":""268404.0""}",20170529170812,btc_jpy
1765,"{""rate"":""268354.0""}",20170529170822,btc_jpy
1766,"{""rate"":""268262.5""}",20170529170832,btc_jpy
1767,"{""rate"":""268211.5""}",20170529170842,btc_jpy
1768,"{""rate"":""268209.0""}",20170529170852,btc_jpy
1769,"{""rate"":""268298.5""}",20170529170902,btc_jpy
1770,"{""rate"":""268354.0""}",20170529170912,btc_jpy
1771,"{""rate"":""268537.5""}",20170529170922,btc_jpy
1772,"{""rate"":""268508.0""}",20170529170932,btc_jpy
1773,"{""rate"":""268549.5""}",20170529170942,btc_jpy
1774,"{""rate"":""268851.0""}",20170529170952,btc_jpy
1775,"{""rate"":""268773.5""}",20170529171002,btc_jpy
1776,"{""rate"":""268874.5""}",20170529171012,btc_jpy
1777,"{""rate"":""268781.0""}",20170529171022,btc_jpy
1778,"{""rate"":""268562.5""}",20170529171033,btc_jpy
1779,"{""rate"":""268755.5""}",20170529171043,btc_jpy
1780,"{""rate"":""268666.0""}",20170529171053,btc_jpy
1781,"{""rate"":""268655.5""}",20170529171103,btc_jpy
1782,"{""rate"":""268732.5""}",20170529171113,btc_jpy
1783,"{""rate"":""268708.0""}",20170529171123,btc_jpy
1784,"{""rate"":""268655.5""}",20170529171133,btc_jpy
1785,"{""rate"":""268679.5""}",20170529171143,btc_jpy
1786,"{""rate"":""268627.5""}",20170529171153,btc_jpy
1787,"{""rate"":""268644.0""}",20170529171203,btc_jpy
1788,"{""rate"":""268374.0""}",20170529171213,btc_jpy
1789,"{""rate"":""267931.0""}",20170529171223,btc_jpy
1790,"{""rate"":""267966.0""}",20170529171233,btc_jpy
1791,"{""rate"":""267994.0""}",20170529171243,btc_jpy
1792,"{""rate"":""267966.0""}",20170529171253,btc_jpy
1793,"{""rate"":""268140.0""}",20170529171303,btc_jpy
1794,"{""rate"":""268172.5""}",20170529171313,btc_jpy
1795,"{""rate"":""268100.0""}",20170529171323,btc_jpy
1796,"{""rate"":""268044.5""}",20170529171334,btc_jpy
1797,"{""rate"":""268106.5""}",20170529171344,btc_jpy
1798,"{""rate"":""268117.5""}",20170529171354,btc_jpy
1799,"{""rate"":""268207.5""}",20170529171404,btc_jpy
1800,"{""rate"":""268272.5""}",20170529171414,btc_jpy
1801,"{""rate"":""268450.0""}",20170529171424,btc_jpy
1802,"{""rate"":""268237.0""}",20170529171434,btc_jpy
1803,"{""rate"":""268375.0""}",20170529171444,btc_jpy
1804,"{""rate"":""268352.0""}",20170529171454,btc_jpy
1805,"{""rate"":""268358.5""}",20170529171504,btc_jpy
1806,"{""rate"":""268362.0""}",20170529171514,btc_jpy
1807,"{""rate"":""268329.5""}",20170529171524,btc_jpy
1808,"{""rate"":""268313.5""}",20170529171534,btc_jpy
1809,"{""rate"":""268313.0""}",20170529171544,btc_jpy
1810,"{""rate"":""268149.0""}",20170529171554,btc_jpy
1811,"{""rate"":""268238.0""}",20170529171604,btc_jpy
1812,"{""rate"":""268291.5""}",20170529171614,btc_jpy
1813,"{""rate"":""268336.0""}",20170529171624,btc_jpy
1814,"{""rate"":""268234.5""}",20170529171635,btc_jpy
1815,"{""rate"":""268224.0""}",20170529171645,btc_jpy
1816,"{""rate"":""268114.5""}",20170529171655,btc_jpy
1817,"{""rate"":""268118.0""}",20170529171705,btc_jpy
1818,"{""rate"":""267967.5""}",20170529171715,btc_jpy
1819,"{""rate"":""267998.0""}",20170529171725,btc_jpy
1820,"{""rate"":""268026.0""}",20170529171735,btc_jpy
1821,"{""rate"":""268003.5""}",20170529171745,btc_jpy
1822,"{""rate"":""267883.5""}",20170529171755,btc_jpy
1823,"{""rate"":""268028.0""}",20170529171805,btc_jpy
1824,"{""rate"":""267958.0""}",20170529171815,btc_jpy
1825,"{""rate"":""267852.0""}",20170529171825,btc_jpy
1826,"{""rate"":""267867.0""}",20170529171835,btc_jpy
1827,"{""rate"":""267855.5""}",20170529171845,btc_jpy
1828,"{""rate"":""267812.5""}",20170529171855,btc_jpy
1829,"{""rate"":""267313.0""}",20170529171905,btc_jpy
1830,"{""rate"":""267364.5""}",20170529171915,btc_jpy
1831,"{""rate"":""267365.5""}",20170529171926,btc_jpy
1832,"{""rate"":""267369.5""}",20170529171936,btc_jpy
